time,pos_actual,u_in,p_a_actual,p_b_actual,p_p_actual,ps-pos:1,ps-QA:1,ps-QB:1,ps-dist:1,ps-force:1,ps-pA:1,ps-pB:1,ps-pP:1,ps-uout:1,ps-vel:1
0.000913036,0.02386925,0.220234382,5419491.52,2803627.578,14146008.08,0.020021593,4.15952E-06,-1.01121E-06,0.170021593,22843.23048,11773109.61,141113.8534,14160762.96,1.047427831,0.041800769
0.000923879,0.023869245,0.220234382,5419486.013,2803620.358,14146001.4,0.020022048,4.20879E-06,-1.02504E-06,0.170022048,22832.16905,11768363.89,142011.6344,14162546.67,1.058388677,0.04208806
0.000934722,0.02386924,0.220234382,5419480.507,2803613.138,14145994.72,0.020022506,4.25806E-06,-1.03892E-06,0.170022506,22821.05015,11763587.38,142916.6963,14164327.55,1.069316903,0.042370443
0.000945565,0.023869235,0.220234382,5419475,2803605.919,14145988.04,0.020022967,4.30735E-06,-1.05285E-06,0.170022967,22809.87562,11758780.68,143828.9464,14166105.61,1.080212582,0.04264768
0.000956409,0.02386923,0.220234382,5419469.493,2803598.699,14145981.36,0.020023431,4.35663E-06,-1.06683E-06,0.170023431,22798.64725,11753944.42,144748.2876,14167880.84,1.091075787,0.04291957
0.000967252,0.023869226,0.220234382,5419463.987,2803591.479,14145974.68,0.020023898,4.40592E-06,-1.08086E-06,0.170023898,22787.36674,11749079.25,145674.6188,14169653.27,1.101906591,0.043185976
0.000978095,0.023869221,0.220234382,5419458.48,2803584.26,14145968,0.020024367,4.45522E-06,-1.09494E-06,0.170024367,22776.03563,11744185.83,146607.8353,14171422.88,1.112705068,0.043446844
0.000992534,0.023869214,0.220234382,5419451.147,2803574.646,14145959.1,0.020024997,4.52087E-06,-1.11377E-06,0.170024997,22760.87074,11737627.02,147861.0161,14173774.97,1.127034418,0.043785715
0.001006973,0.023869208,0.220234382,5419443.814,2803565.032,14145950.21,0.020025632,4.58653E-06,-1.13269E-06,0.170025632,22745.62094,11731020.8,149125.9725,14176122.09,1.141306747,0.04411517
0.001018457,0.023869203,0.220234382,5419437.983,2803557.386,14145943.13,0.02002614,4.63875E-06,-1.1478E-06,0.17002614,22733.43332,11725733.92,150140.26,14177985.24,1.15261707,0.044370781
0.00102994,0.023869197,0.220234382,5419432.151,2803549.74,14145936.06,0.020026651,4.69097E-06,-1.16296E-06,0.170026651,22721.19408,11720418.69,151161.7349,14179845.25,1.163891523,0.044621045
0.001041424,0.023869192,0.220234382,5419426.319,2803542.094,14145928.98,0.020027164,4.74319E-06,-1.17818E-06,0.170027164,22708.90398,11715075.76,152190.2909,14181702.14,1.175130193,0.044866249
0.001052907,0.023869187,0.220234382,5419420.487,2803534.448,14145921.91,0.020027681,4.79542E-06,-1.19345E-06,0.170027681,22696.56382,11709705.76,153225.8266,14183555.91,1.186333166,0.045106628
0.001064391,0.023869182,0.220234382,5419414.655,2803526.802,14145914.83,0.0200282,4.84764E-06,-1.20878E-06,0.1700282,22684.17455,11704309.3,154268.245,14185406.56,1.197500529,0.045342333
0.001075874,0.023869177,0.220234382,5419408.824,2803519.156,14145907.76,0.020028722,4.89987E-06,-1.22416E-06,0.170028722,22671.73732,11698886.97,155317.4505,14187254.1,1.208632371,0.045573407
0.001094751,0.023869168,0.220234382,5419399.237,2803506.587,14145896.13,0.020029586,4.98572E-06,-1.24955E-06,0.170029586,22651.19272,11689919.07,157056.6309,14190284.39,1.226854285,0.045942922
0.00110831,0.023869162,0.220234382,5419392.351,2803497.559,14145887.78,0.020030211,5.04738E-06,-1.26788E-06,0.170030211,22636.36218,11683436.78,158316.7858,14192455.86,1.239884066,0.046200071
0.00112187,0.023869156,0.220234382,5419385.465,2803488.531,14145879.42,0.020030839,5.10904E-06,-1.28628E-06,0.170030839,22621.47403,11676921.74,159585.8531,14194623.01,1.252864786,0.046449821
0.001131894,0.023869152,0.220234382,5419380.374,2803481.857,14145873.25,0.020031306,5.15462E-06,-1.29992E-06,0.170031306,22610.43209,11672084.74,160529.6955,14196222.41,1.262429967,0.046629456
0.001141918,0.023869147,0.220234382,5419375.284,2803475.183,14145867.07,0.020031774,5.2002E-06,-1.31361E-06,0.170031774,22599.36193,11667230.94,161478.2184,14197819.47,1.271968468,0.046804652
0.001151942,0.023869143,0.220234382,5419370.193,2803468.508,14145860.9,0.020032244,5.24578E-06,-1.32733E-06,0.170032244,22588.26484,11662360.82,162431.3359,14199414.18,1.281480349,0.046975298
0.001161967,0.023869138,0.220234382,5419365.102,2803461.834,14145854.72,0.020032716,5.29135E-06,-1.34109E-06,0.170032716,22577.14205,11657474.91,163388.9593,14201006.54,1.290965666,0.047141343
0.001176601,0.023869132,0.220234382,5419357.67,2803452.09,14145845.7,0.020033407,5.35787E-06,-1.36125E-06,0.170033407,22560.86028,11650314.82,164794.8631,14203327,1.3047655,0.047375531
0.001188685,0.023869126,0.220234382,5419351.534,2803444.044,14145838.26,0.020033981,5.41279E-06,-1.37795E-06,0.170033981,22547.37812,11644378.96,165962.6731,14205239.33,1.316118089,0.047561709
0.001200769,0.023869121,0.220234382,5419345.397,2803435.998,14145830.82,0.020034557,5.4677E-06,-1.3947E-06,0.170034557,22533.8633,11638422.79,167136.5588,14207148.28,1.327432385,0.047741637
0.001212853,0.023869116,0.220234382,5419339.26,2803427.953,14145823.37,0.020035135,5.5226E-06,-1.4115E-06,0.170035135,22520.31688,11632447.11,168316.3734,14209053.84,1.338708491,0.047915619
0.001224937,0.02386911,0.220234382,5419333.123,2803419.907,14145815.93,0.020035715,5.57748E-06,-1.42836E-06,0.170035715,22506.73982,11626452.7,169501.9773,14210956.02,1.349946507,0.048083965
0.001237021,0.023869105,0.220234382,5419326.986,2803411.861,14145808.48,0.020036297,5.63236E-06,-1.44526E-06,0.170036297,22493.13308,11620440.29,170693.2382,14212854.83,1.361146536,0.048246943
0.001249105,0.023869099,0.220234382,5419320.85,2803403.815,14145801.04,0.020036881,5.68722E-06,-1.46221E-06,0.170036881,22479.49779,11614410.58,171890.0268,14214750.27,1.37230868,0.048404735
0.001261189,0.023869094,0.220234382,5419314.713,2803395.769,14145793.59,0.020037466,5.74207E-06,-1.47921E-06,0.170037466,22465.83524,11608364.25,173092.2173,14216642.35,1.383433038,0.048557406
0.001278516,0.023869086,0.220234382,5419305.914,2803384.233,14145782.92,0.02003831,5.82068E-06,-1.50367E-06,0.17003831,22446.20151,11599667.32,174825.1073,14219349.41,1.399317743,0.048767211
0.001290573,0.023869081,0.220234382,5419299.79,2803376.205,14145775.49,0.020038898,5.87537E-06,-1.52074E-06,0.170038898,22432.51021,11593596.87,176037.2252,14221229.18,1.410326292,0.048906665
0.00130263,0.023869075,0.220234382,5419293.667,2803368.177,14145768.06,0.020039489,5.93004E-06,-1.53786E-06,0.170039489,22418.79835,11587512.31,177254.2697,14223105.62,1.421297569,0.049040434
0.001314688,0.02386907,0.220234382,5419287.544,2803360.149,14145760.63,0.020040081,5.98469E-06,-1.55502E-06,0.170040081,22405.06825,11581414.4,178476.0945,14224978.74,1.432231675,0.049168228
0.001326745,0.023869065,0.220234382,5419281.421,2803352.121,14145753.21,0.020040675,6.03931E-06,-1.57223E-06,0.170040675,22391.32226,11575303.96,179702.5446,14226848.54,1.443128711,0.049289784
0.001338803,0.023869059,0.220234382,5419275.297,2803344.093,14145745.78,0.02004127,6.09392E-06,-1.58947E-06,0.17004127,22377.56262,11569181.81,180933.459,14228715.03,1.453988778,0.04940491
0.00135086,0.023869054,0.220234382,5419269.174,2803336.064,14145738.35,0.020041866,6.14851E-06,-1.60676E-06,0.170041866,22363.79139,11563048.83,182168.6719,14230578.21,1.464811977,0.049513517
0.001365986,0.023869047,0.220234382,5419261.492,2803325.993,14145729.03,0.020042616,6.21695E-06,-1.62851E-06,0.170042616,22346.50179,11555341.03,183724.0584,14232910.91,1.478337725,0.04964061
0.001378374,0.023869041,0.220234382,5419255.201,2803317.745,14145721.4,0.020043231,6.27297E-06,-1.64636E-06,0.170043231,22332.33237,11549017.88,185002.518,14234817.5,1.489372168,0.049737288
0.001390762,0.023869036,0.220234382,5419248.91,2803309.497,14145713.77,0.020043848,6.32896E-06,-1.66425E-06,0.170043848,22318.15594,11542686.2,186284.9441,14236720.61,1.500368043,0.049827575
0.00140315,0.02386903,0.220234382,5419242.619,2803301.249,14145706.13,0.020044466,6.38492E-06,-1.68219E-06,0.170044466,22303.97365,11536346.84,187571.1684,14238620.26,1.511325459,0.04991178
0.001415538,0.023869025,0.220234382,5419236.328,2803293,14145698.5,0.020045085,6.44085E-06,-1.70016E-06,0.170045085,22289.78657,11530000.61,188861.0295,14240516.44,1.522244525,0.049990202
0.001427926,0.023869019,0.220234382,5419230.037,2803284.752,14145690.87,0.020045704,6.49675E-06,-1.71816E-06,0.170045704,22275.59584,11523648.27,190154.3726,14242409.18,1.533125352,0.050063081
0.001440314,0.023869014,0.220234382,5419223.745,2803276.504,14145683.24,0.020046325,6.55261E-06,-1.7362E-06,0.170046325,22261.40276,11517290.57,191451.0472,14244298.46,1.543968048,0.050130559
0.001452702,0.023869008,0.220234382,5419217.454,2803268.256,14145675.61,0.020046946,6.60844E-06,-1.75428E-06,0.170046946,22247.20887,11510928.24,192750.9043,14246184.3,1.554772724,0.050192655
0.001465453,0.023869002,0.220234382,5419210.979,2803259.766,14145667.75,0.020047587,6.66586E-06,-1.77292E-06,0.170047587,22232.60108,11504375.83,194091.9291,14248121.69,1.565853726,0.050250836
0.001478203,0.023868997,0.220234382,5419204.504,2803251.277,14145659.9,0.020048228,6.72324E-06,-1.79159E-06,0.170048228,22217.99671,11497820.11,195435.9937,14250055.45,1.576894686,0.050302977
0.001490953,0.023868991,0.220234382,5419198.029,2803242.788,14145652.04,0.020048869,6.78058E-06,-1.81029E-06,0.170048869,22203.3983,11491261.97,196782.9207,14251985.58,1.587895724,0.050348777
0.001503703,0.023868985,0.220234382,5419191.554,2803234.298,14145644.19,0.020049512,6.83787E-06,-1.82903E-06,0.170049512,22188.80855,11484702.29,198132.5218,14253912.09,1.598856958,0.050387917
0.001516454,0.02386898,0.220234382,5419185.079,2803225.809,14145636.33,0.020050154,6.89511E-06,-1.8478E-06,0.170050154,22174.23016,11478142.04,199484.6022,14255834.98,1.609778508,0.050420113
0.001529204,0.023868974,0.220234382,5419178.604,2803217.319,14145628.48,0.020050797,6.95231E-06,-1.86659E-06,0.170050797,22159.6657,11471582.19,200838.9577,14257754.27,1.620660494,0.050445173
0.001541954,0.023868968,0.220234382,5419172.128,2803208.83,14145620.62,0.020051441,7.00946E-06,-1.88541E-06,0.170051441,22145.1175,11465023.74,202195.3781,14259669.95,1.631503034,0.050463026
0.001559931,0.02386896,0.220234382,5419162.999,2803196.86,14145609.55,0.020052348,7.08995E-06,-1.912E-06,0.170052348,22124.63684,11455780.99,204110.9553,14262364.88,1.646723836,0.05047612
0.001572368,0.023868955,0.220234382,5419156.683,2803188.58,14145601.88,0.020052976,7.14556E-06,-1.93041E-06,0.170052976,22110.49232,11449391.15,205437.9893,14264225.02,1.657207766,0.05047713
0.001584804,0.023868949,0.220234382,5419150.367,2803180.299,14145594.22,0.020053603,7.20113E-06,-1.94885E-06,0.170053603,22096.36885,11443005.77,206766.3245,14266081.75,1.667654553,0.050471856
0.001597241,0.023868943,0.220234382,5419144.052,2803172.019,14145586.56,0.020054231,7.25664E-06,-1.96731E-06,0.170054231,22082.26767,11436625.7,208095.7813,14267935.08,1.678064307,0.050460572
0.001609677,0.023868938,0.220234382,5419137.736,2803163.738,14145578.9,0.020054859,7.31209E-06,-1.98579E-06,0.170054859,22068.19,11430251.73,209426.1862,14269785.02,1.688437139,0.050443508
0.001622114,0.023868932,0.220234382,5419131.42,2803155.458,14145571.24,0.020055486,7.36748E-06,-2.00429E-06,0.170055486,22054.1372,11423884.62,210757.3705,14271631.56,1.698773159,0.050420819
0.00163455,0.023868927,0.220234382,5419125.104,2803147.177,14145563.58,0.020056113,7.42282E-06,-2.0228E-06,0.170056113,22040.11085,11417525.16,212089.1674,14273474.73,1.70907248,0.050392548
0.001652462,0.023868919,0.220234382,5419116.008,2803135.252,14145552.54,0.020057015,7.50241E-06,-2.04949E-06,0.170057015,22019.9599,11408380.96,214008.0047,14276123.42,1.723841856,0.050341812
0.001670373,0.023868911,0.220234382,5419106.912,2803123.326,14145541.51,0.020057916,7.58186E-06,-2.07621E-06,0.170057916,21999.87421,11399256.54,215927.24,14278765.12,1.738535663,0.050278715
0.001683075,0.023868905,0.220234382,5419100.461,2803114.869,14145533.68,0.020058554,7.63812E-06,-2.09517E-06,0.170058554,21985.67458,11392799.61,217288.144,14280634.15,1.748909529,0.050226062
0.001695776,0.023868899,0.220234382,5419094.011,2803106.412,14145525.86,0.020059192,7.69431E-06,-2.11414E-06,0.170059192,21971.51415,11386354.8,218648.7683,14282499.68,1.75924568,0.050166468
0.001708477,0.023868894,0.220234382,5419087.561,2803097.955,14145518.03,0.020059828,7.75043E-06,-2.13312E-06,0.170059828,21957.39566,11379923.09,220008.8972,14284361.72,1.769544236,0.050099675
0.001721179,0.023868888,0.220234382,5419081.111,2803089.498,14145510.21,0.020060464,7.80647E-06,-2.1521E-06,0.170060464,21943.32168,11373505.49,221368.3077,14286220.27,1.779805313,0.050025515
0.00173388,0.023868882,0.220234382,5419074.66,2803081.042,14145502.38,0.020061099,7.86243E-06,-2.1711E-06,0.170061099,21929.29458,11367103.01,222726.7733,14288075.35,1.79002903,0.049943937
0.001746957,0.023868876,0.220234382,5419068.019,2803072.335,14145494.33,0.020061752,7.91997E-06,-2.19066E-06,0.170061752,21914.90376,11360528.05,224124.192,14289981.66,1.800516252,0.049852268
0.001760034,0.023868871,0.220234382,5419061.378,2803063.628,14145486.27,0.020062403,7.97742E-06,-2.21022E-06,0.170062403,21900.56688,11353971.29,225520.1211,14291884.31,1.810964126,0.049752985
0.001773111,0.023868865,0.220234382,5419054.737,2803054.921,14145478.21,0.020063053,8.03478E-06,-2.22978E-06,0.170063053,21886.28574,11347433.82,226914.3226,14293783.28,1.821372779,0.049646333
0.001786188,0.023868859,0.220234382,5419048.096,2803046.214,14145470.16,0.020063701,8.09205E-06,-2.24935E-06,0.170063701,21872.06206,11340916.65,228306.5633,14295678.6,1.831742342,0.049532567
0.001799265,0.023868853,0.220234382,5419041.455,2803037.507,14145462.1,0.020064348,8.14923E-06,-2.26891E-06,0.170064348,21857.89757,11334420.79,229696.6158,14297570.26,1.842072943,0.049411892
0.001812342,0.023868847,0.220234382,5419034.814,2803028.8,14145454.04,0.020064994,8.20632E-06,-2.28847E-06,0.170064994,21843.7942,11327947.2,231084.2571,14299458.28,1.852364712,0.04928442
0.001825419,0.023868841,0.220234382,5419028.173,2803020.093,14145445.99,0.020065637,8.2633E-06,-2.30802E-06,0.170065637,21829.75409,11321496.85,232469.2664,14301342.65,1.862617777,0.049150138
0.001840038,0.023868835,0.220234382,5419020.749,2803010.359,14145436.98,0.020066355,8.3269E-06,-2.32987E-06,0.170066355,21814.1361,11314314.47,234014.2245,14303444.97,1.874034443,0.048991769
0.001854657,0.023868828,0.220234382,5419013.324,2803000.625,14145427.97,0.02006707,8.39036E-06,-2.35171E-06,0.17006707,21798.6042,11307163.77,235555.2817,14305542.77,1.885403079,0.048824345
0.001869277,0.023868822,0.220234382,5419005.9,2802990.892,14145418.97,0.020067782,8.45369E-06,-2.37354E-06,0.170067782,21783.16265,11300046.21,237092.1012,14307636.04,1.896723866,0.048647408
0.00188081,0.023868816,0.220234382,5419000.043,2802983.212,14145411.86,0.020068342,8.50357E-06,-2.39074E-06,0.170068342,21771.047,11294455.35,238301.3206,14309284.28,1.90562145,0.048500806
0.001892344,0.023868811,0.220234382,5418994.186,2802975.533,14145404.76,0.020068901,8.55335E-06,-2.40794E-06,0.170068901,21758.99253,11288886.87,239507.5014,14310929.73,1.914489453,0.048347789
0.001903877,0.023868806,0.220234382,5418988.329,2802967.854,14145397.65,0.020069458,8.60305E-06,-2.42512E-06,0.170069458,21747.00135,11283341.58,240710.4573,14312572.37,1.923327964,0.048188216
0.001917819,0.0238688,0.220234382,5418981.248,2802958.571,14145389.06,0.020070128,8.66302E-06,-2.44588E-06,0.170070128,21732.59356,11276670.5,242160.0267,14314554.31,1.933972879,0.047986481
0.001933055,0.023868793,0.220234382,5418973.511,2802948.427,14145379.68,0.020070857,8.72839E-06,-2.46853E-06,0.170070857,21716.96164,11269422.26,243737.9937,14316715.49,1.945556597,0.047755017
0.00194829,0.023868786,0.220234382,5418965.774,2802938.283,14145370.29,0.020071583,8.7936E-06,-2.49115E-06,0.170071583,21701.45101,11262219.55,245309.1656,14318871.81,1.957089399,0.047512278
0.001963526,0.023868779,0.220234382,5418958.036,2802928.138,14145360.9,0.020072305,8.85865E-06,-2.51374E-06,0.170072305,21686.06498,11255064.18,246873.1161,14321023.3,1.968571489,0.047258608
0.001975262,0.023868774,0.220234382,5418952.076,2802920.324,14145353.67,0.020072858,8.90864E-06,-2.53112E-06,0.170072858,21674.29945,11249585.52,248072.7052,14322677.36,1.977382081,0.047055965
0.001986999,0.023868769,0.220234382,5418946.116,2802912.51,14145346.44,0.02007341,8.95853E-06,-2.54848E-06,0.17007341,21662.61118,11244136.79,249267.577,14324328.57,1.986162796,0.046847188
0.001998735,0.023868764,0.220234382,5418940.155,2802904.695,14145339.21,0.020073958,9.00832E-06,-2.56581E-06,0.170073958,21651.00174,11238718.78,250457.5485,14325976.92,1.994913726,0.046632353
0.002013177,0.023868757,0.220234382,5418932.821,2802895.079,14145330.31,0.02007463,9.06943E-06,-2.5871E-06,0.17007463,21636.8271,11232095.22,251914.8052,14328001.3,2.005641034,0.046359675
0.002027584,0.023868751,0.220234382,5418925.505,2802885.487,14145321.44,0.020075295,9.13024E-06,-2.6083E-06,0.170075295,21622.81209,11225536.76,253360.4956,14330016.45,2.01629755,0.046078365
0.00204199,0.023868744,0.220234382,5418918.189,2802875.895,14145312.56,0.020075957,9.19088E-06,-2.62945E-06,0.170075957,21608.92584,11219028.63,254797.8372,14332027.32,2.026909678,0.045787485
0.002056397,0.023868738,0.220234382,5418910.873,2802866.303,14145303.69,0.020076615,9.25135E-06,-2.65056E-06,0.170076615,21595.17253,11212572.35,256226.4704,14334033.93,2.037477593,0.045486674
0.002070803,0.023868731,0.220234382,5418903.556,2802856.711,14145294.81,0.020077268,9.31164E-06,-2.67162E-06,0.170077268,21581.55645,11206169.5,257646.0232,14336036.27,2.048001467,0.045175573
0.00208521,0.023868725,0.220234382,5418896.24,2802847.118,14145285.94,0.020077916,9.37176E-06,-2.69263E-06,0.170077916,21568.0818,11199821.69,259056.1127,14338034.36,2.058481476,0.044853906
0.002099616,0.023868718,0.220234382,5418888.924,2802837.526,14145277.06,0.02007856,9.4317E-06,-2.71359E-06,0.17007856,21554.75256,11193530.58,260456.3483,14340028.22,2.068917792,0.04452154
0.002114023,0.023868712,0.220234382,5418881.608,2802827.934,14145268.19,0.020079199,9.49146E-06,-2.73449E-06,0.170079199,21541.57235,11187297.84,261846.3405,14342017.84,2.079310591,0.044178519
0.002127186,0.023868706,0.220234382,5418874.923,2802819.17,14145260.08,0.020079778,9.54589E-06,-2.75353E-06,0.170079778,21529.66316,11181655.66,263107.029,14343831.98,2.088768116,0.043855972
0.002140348,0.0238687,0.220234382,5418868.238,2802810.406,14145251.97,0.020080353,9.60016E-06,-2.77252E-06,0.170080353,21517.88325,11176064.79,264358.5454,14345642.59,2.098189592,0.043524954
0.002153511,0.023868694,0.220234382,5418861.554,2802801.642,14145243.86,0.020080924,9.65427E-06,-2.79146E-06,0.170080924,21506.2346,11170526.41,265600.6094,14347449.7,2.107575154,0.043185763
0.002166673,0.023868688,0.220234382,5418854.869,2802792.878,14145235.75,0.02008149,9.70822E-06,-2.81034E-06,0.17008149,21494.71913,11165041.66,266832.9468,14349253.31,2.116924934,0.042838693
